time,E,N,U
1733985285.000000,-0.318674,2.998593,22.828312
1733985286.000000,0.864766,1.808025,27.024113
1733985287.000000,1.878559,0.823899,30.893260
1733985288.000000,-0.194734,0.910832,24.735305
1733985289.000000,4.494620,-0.578917,36.021388
1733985290.000000,3.735042,-0.076930,37.905147
1733985291.000000,0.677386,0.192300,32.361027
1733985292.000000,0.744645,0.466954,32.099832
1733985293.000000,0.892706,0.909180,30.317326
1733985294.000000,0.650259,1.259585,27.733408
1733985295.000000,0.599812,1.704555,24.792483
1733985296.000000,0.450691,2.051809,23.225989
1733985297.000000,0.331260,2.145929,22.929595
1733985298.000000,0.082422,2.508082,21.631141
1733985299.000000,0.054032,2.441026,21.490650
1733985300.000000,0.201066,2.289947,22.758162
1733985301.000000,-0.111838,2.206896,23.547290
1733985302.000000,-0.351495,2.378130,22.568836
1733985303.000000,-0.197495,1.859021,22.782556
1733985304.000000,0.250158,0.942071,22.486555
1733985305.000000,0.299740,0.485941,23.248357
1733985306.000000,0.312231,0.420868,23.327149
1733985307.000000,0.332103,0.475274,23.621623
1733985308.000000,0.289246,0.615821,23.068820
1733985309.000000,0.220864,0.601800,23.137254
1733985310.000000,0.074940,0.732149,22.903171
1733985311.000000,0.070577,0.792818,22.569505
1733985312.000000,0.199588,0.880036,22.052213
1733985313.000000,0.227951,0.914899,22.169409
1733985314.000000,0.086228,0.882236,22.577438
1733985315.000000,0.053907,0.810502,22.675559
1733985316.000000,0.211015,0.932053,22.690271
1733985317.000000,0.272347,0.799748,23.121649
1733985318.000000,0.429897,0.983624,23.089524
1733985319.000000,0.247888,1.485835,22.969817
1733985320.000000,0.235798,1.641146,22.726845
1733985321.000000,0.061708,1.868777,23.155380
1733985322.000000,-0.136161,1.914535,23.347302
1733985323.000000,-0.967284,1.920838,25.241667
1733985324.000000,-1.462221,1.936185,25.922496
1733985325.000000,-1.786774,1.893061,26.597442
1733985326.000000,-2.240519,1.650683,27.055637
1733985327.000000,-2.517366,1.433520,27.142644
1733985328.000000,-3.127760,1.464023,29.000494
1733985329.000000,-2.682163,1.677232,27.887052
1733985330.000000,-4.028009,0.764592,27.325107
1733985331.000000,-4.068393,0.446708,28.558982
1733985332.000000,-3.002448,1.636846,28.243999
1733985333.000000,-0.776215,4.867489,28.749817
1733985334.000000,-0.401238,6.134839,29.504593
1733985335.000000,0.644447,5.778041,30.904877
1733985336.000000,1.121845,5.869015,25.359930
1733985337.000000,1.671596,6.945495,26.918621
1733985338.000000,2.884904,9.242393,30.682503
1733985339.000000,2.932738,10.400948,30.051403
