time,E,N,U
1733987483.000000,-0.645286,0.694826,1.115871
1733987484.000000,-0.623544,0.663059,1.224773
1733987485.000000,-0.631729,0.698804,1.174596
1733987486.000000,-0.645604,0.734074,1.015045
1733987487.000000,-0.612547,0.818540,0.830322
1733987488.000000,-0.623699,0.890951,0.723476
1733987489.000000,-0.594347,0.930244,0.657448
1733987490.000000,-0.592046,0.988679,0.527788
1733987491.000000,-0.553702,1.010253,0.428945
1733987492.000000,-0.559732,1.022270,0.400520
1733987493.000000,-0.503351,0.994502,0.476212
1733987494.000000,-0.487969,1.024038,0.414675
1733987495.000000,-0.531603,0.985526,0.444591
1733987496.000000,-0.521069,0.968276,0.419042
1733987497.000000,-0.428159,0.977229,0.038342
1733987498.000000,-0.610895,0.946982,0.069157
1733987499.000000,-0.620120,0.922384,0.069783
1733987500.000000,-0.593005,0.811079,0.174584
1733987501.000000,-0.580183,0.712682,0.290589
1733987502.000000,-0.557492,0.522696,0.376989
1733987503.000000,-0.582887,0.411433,0.395109
1733987504.000000,-0.593015,0.379542,0.392891
1733987505.000000,-0.640289,0.346867,0.347977
1733987506.000000,-0.611994,0.337243,0.179925
1733987507.000000,-0.619196,0.317737,0.082291
1733987508.000000,-0.633099,0.342082,0.086446
1733987509.000000,-0.942126,-0.126175,2.073106
1733987510.000000,-1.029596,-0.266976,2.897354
1733987511.000000,-1.015842,-0.203998,3.427849
1733987512.000000,-0.709294,0.377922,1.071786
1733987513.000000,-0.849284,0.375976,0.875392
1733987514.000000,-0.814331,0.364555,0.364916
1733987515.000000,-0.843971,0.377680,0.276753
1733987516.000000,-0.846595,0.448147,0.444541
1733987517.000000,-0.758237,0.387048,0.455717
1733987518.000000,-0.772866,0.346800,0.490393
1733987519.000000,-0.830629,0.369497,0.486588
1733987520.000000,-0.799530,0.382655,0.576961
1733987522.000000,-0.824982,0.459088,0.649677
1733987523.000000,-0.845175,0.462660,0.626812
1733987524.000000,-0.927792,0.586320,0.775290
1733987525.000000,-0.992887,0.661645,0.961551
1733987526.000000,-1.006454,0.722579,1.144620
1733987527.000000,-1.030316,0.771422,1.198068
1733987528.000000,-1.094713,0.796606,1.265768
1733987529.000000,-1.127349,0.750212,1.218914
1733987530.000000,-1.148153,0.681909,1.140983
1733987531.000000,-1.204732,0.614554,1.079877
1733987532.000000,-1.245223,0.516038,0.991133
1733987533.000000,-1.253362,0.410662,0.869241
1733987534.000000,-1.290959,0.357293,0.784936
1733987535.000000,-1.287767,0.258560,0.761376
1733987536.000000,-1.331925,0.203220,0.534355
1733987537.000000,-1.344412,0.133275,0.355305
1733987538.000000,-1.368498,0.135597,0.115431
1733987539.000000,-1.385936,0.199553,-0.103975
1733987540.000000,-1.352621,0.231388,-0.211350
1733987541.000000,-1.334526,0.201671,-0.111739
1733987542.000000,-1.246464,0.228437,-0.014192
1733987543.000000,-1.172094,0.264836,0.099946
1733987544.000000,-0.938524,0.331152,-0.075386
1733987545.000000,-0.987413,0.301007,0.041169
1733987546.000000,-0.913594,0.371266,0.049645
1733987547.000000,-0.900264,0.378390,0.057489
1733987548.000000,-0.893926,0.405962,0.211573
1733987549.000000,-0.932518,0.453774,0.299188
1733987550.000000,-0.954786,0.477941,0.366963
1733987551.000000,-1.006539,0.520406,0.461466
1733987552.000000,-1.117915,0.584518,0.427380
1733987553.000000,-1.180772,0.635465,0.456794
1733987554.000000,-1.218972,0.684417,0.493076
1733987555.000000,-1.285557,0.715637,0.463466
1733987556.000000,-1.352504,0.774076,0.367014
1733987557.000000,-1.395742,0.866657,0.277377
1733987558.000000,-1.377203,0.913985,0.238566
1733987559.000000,-1.354522,0.966601,0.262649
1733987560.000000,-1.202890,1.029388,0.342626
1733987561.000000,-1.099469,1.026368,0.549711
1733987562.000000,-0.989220,1.072849,0.855445
1733987563.000000,-0.899109,1.100144,1.070410
1733987564.000000,-0.765422,1.120128,1.285145
1733987565.000000,-0.683785,1.121921,1.482173
1733987566.000000,-0.626938,1.155153,1.480894
1733987567.000000,-0.590080,1.156301,1.518346
1733987568.000000,-0.605688,1.156078,1.439392
1733987569.000000,-0.636957,1.200304,1.267241
1733987570.000000,-0.688060,1.252658,1.062462
1733987571.000000,-0.749666,1.273415,0.930030
1733987572.000000,-0.770393,1.283024,0.769307
1733987573.000000,-0.829684,1.355994,0.599575
1733987574.000000,-0.752785,1.492437,0.127153
1733987575.000000,-0.875940,1.425862,0.001614
1733987576.000000,-0.993446,1.354542,-0.006311
1733987577.000000,-1.070137,1.348841,0.031762
1733987578.000000,-1.183063,1.325412,0.026907
1733987579.000000,-1.321490,1.311533,-0.019413
1733987580.000000,-1.412005,1.319894,-0.019495
1733987581.000000,-1.467936,1.279776,-0.039419
1733987582.000000,-1.527660,1.303435,-0.098944
1733987583.000000,-1.564570,1.314545,-0.100939
1733987584.000000,-1.539352,1.192976,0.069937
1733987585.000000,-1.523296,1.157977,0.173511
