time,E,N,U
1733987423.000000,-4.056991,3.346203,1.839274
1733987424.000000,-4.282890,3.301946,1.796337
1733987425.000000,-4.295838,3.389873,2.277173
1733987426.000000,-4.298616,3.345869,2.632571
1733987427.000000,-4.331200,3.467457,3.506704
1733987428.000000,-4.352169,3.535944,3.733140
1733987429.000000,-3.837708,3.432249,5.168508
1733987430.000000,-10.263918,-2.716654,-16.689819
1733987431.000000,-9.830318,-2.461834,-9.646477
1733987432.000000,-10.706109,-1.841552,0.529404
1733987433.000000,-4.082166,-1.736169,-10.080549
1733987434.000000,-1.008207,-2.103004,-12.154865
1733987435.000000,-1.034875,-2.088125,-7.749599
1733987436.000000,0.341280,-1.749161,-7.227760
1733987437.000000,1.558296,-1.306625,-7.211853
1733987438.000000,2.567309,-1.246175,-6.735750
1733987439.000000,3.194657,-1.241552,-6.611847
1733987440.000000,3.854735,-1.066717,-6.565129
1733987441.000000,1.915367,-2.506772,1.009843
1733987442.000000,2.227179,-2.216309,1.292217
1733987443.000000,2.763468,-1.902125,0.291270
1733987444.000000,2.830363,-1.354169,1.413812
1733987445.000000,2.958486,-1.151909,1.875589
1733987446.000000,2.889658,-0.352865,2.726237
1733987447.000000,0.109102,2.049893,0.187623
1733987448.000000,0.182001,2.084290,0.425370
1733987449.000000,0.292301,1.972543,0.719246
1733987450.000000,0.288879,2.013763,0.948306
1733987451.000000,0.282718,2.041690,1.118114
1733987452.000000,0.541049,1.843252,1.470832
1733987453.000000,0.284981,1.890233,1.350134
1733987454.000000,-0.112719,1.748715,2.456840
1733987455.000000,-0.077086,1.700098,2.479647
1733987456.000000,-0.107268,1.573881,2.606628
1733987457.000000,-0.138543,1.547824,2.597396
1733987458.000000,-0.141110,1.520192,2.653826
1733987459.000000,-0.125672,1.504174,2.683062
1733987460.000000,-0.155650,1.424552,2.952393
1733987462.000000,-0.173016,1.527862,3.234320
1733987463.000000,-0.184284,1.569748,3.459101
1733987464.000000,-0.185477,1.647574,3.507358
1733987465.000000,-0.229833,1.677184,3.604123
1733987466.000000,-0.199363,1.771789,3.647598
1733987467.000000,-0.156327,1.833208,3.766628
1733987468.000000,-0.101550,1.890417,3.883060
1733987469.000000,-0.076304,1.950766,4.220592
1733987470.000000,-0.087706,2.027502,4.445479
1733987471.000000,-0.065881,2.125141,4.464374
1733987472.000000,-0.045826,2.188910,4.563279
1733987473.000000,-0.041344,2.247260,4.839052
1733987474.000000,0.005709,2.375849,4.891558
1733987475.000000,0.009695,2.452492,5.068976
1733987476.000000,-0.024758,2.522291,5.172377
1733987477.000000,-0.031353,2.514104,5.269090
1733987478.000000,-0.069419,2.558644,4.921901
1733987479.000000,-0.071653,2.621460,4.708752
1733987480.000000,-0.135516,2.643231,4.659943
1733987481.000000,-0.174546,2.624235,4.445551
1733987482.000000,-0.191528,2.708018,4.208866
1733987483.000000,-0.154215,2.694630,4.048416
1733987484.000000,-0.180181,2.611372,4.010024
1733987485.000000,-0.211582,2.685709,3.676645
1733987486.000000,-0.265682,2.684929,3.418989
1733987487.000000,-0.188810,2.736352,3.067905
1733987488.000000,-0.227871,2.789627,2.817525
1733987489.000000,-0.171946,2.840068,2.613184
1733987490.000000,-0.161092,2.847447,2.373409
1733987491.000000,-0.136498,2.825530,2.233321
1733987492.000000,-0.114128,2.755268,2.056137
1733987493.000000,-0.084491,2.663520,2.118450
1733987494.000000,-0.056740,2.671770,1.873471
1733987495.000000,-0.117684,2.639437,1.825337
1733987496.000000,-0.081746,2.604326,1.750357
1733987497.000000,0.018117,2.685909,1.100209
1733987498.000000,-0.083252,2.486068,1.561696
1733987499.000000,-0.034868,2.442597,1.498976
1733987500.000000,0.036099,2.368263,1.427629
1733987501.000000,0.044538,2.309437,1.507030
1733987502.000000,0.036139,2.187968,1.601007
1733987503.000000,0.006876,2.101737,1.593475
1733987504.000000,-0.024187,2.026363,1.770746
1733987505.000000,-0.053020,1.981034,1.600399
1733987506.000000,0.057991,1.962422,1.611477
1733987507.000000,0.095256,1.883966,1.610610
1733987508.000000,0.132509,1.929071,1.444063
1733987509.000000,-0.440818,2.533793,4.574310
1733987510.000000,-0.615166,2.507140,4.879265
1733987511.000000,-0.593772,2.483869,5.044046
1733987512.000000,-0.085868,1.819166,2.356182
1733987513.000000,-0.146494,1.826496,2.340465
1733987514.000000,-0.085314,1.899841,1.578193
1733987515.000000,-0.020962,1.823943,2.165696
1733987516.000000,-0.125518,1.831664,2.744533
1733987517.000000,0.002163,1.888536,2.064663
1733987518.000000,-0.001585,1.825302,1.955217
1733987519.000000,-0.070168,1.751612,2.198853
1733987520.000000,-0.046084,1.755177,2.461930
1733987522.000000,-0.118272,1.809229,2.400450
1733987523.000000,-0.112527,1.897950,2.452851
1733987524.000000,-0.222296,1.957186,2.873059
1733987525.000000,-0.353266,1.930987,3.475491
1733987526.000000,-0.426342,1.892684,4.090643
1733987527.000000,-0.479561,2.000134,4.298535
1733987528.000000,-0.612558,2.031118,4.758228
1733987529.000000,-0.661076,2.024220,4.919030
1733987530.000000,-0.670128,1.984787,4.992343
1733987531.000000,-0.717341,1.956038,4.988743
1733987532.000000,-0.720062,1.893358,4.785005
1733987533.000000,-0.654301,1.842668,4.431538
1733987534.000000,-0.661737,1.793981,4.370489
1733987535.000000,-0.732533,1.696712,4.546295
1733987536.000000,-0.691153,1.686710,4.129081
1733987537.000000,-0.616636,1.668783,3.870017
1733987538.000000,-0.601928,1.679289,3.389343
1733987539.000000,-0.545664,1.799565,2.866254
1733987540.000000,-0.511295,1.846378,2.694614
1733987541.000000,-0.493016,1.899495,2.628188
1733987542.000000,-0.361878,1.964362,2.489683
1733987543.000000,-0.280560,2.082444,2.414596
1733987544.000000,-0.060483,2.306269,1.684708
1733987545.000000,-0.052847,2.274388,1.777030
1733987546.000000,0.030850,2.388135,1.538517
1733987547.000000,0.067494,2.467336,1.584929
1733987548.000000,0.126396,2.511693,1.604505
1733987549.000000,0.109646,2.512774,1.600851
1733987550.000000,0.064774,2.534816,1.472097
1733987551.000000,-0.006360,2.556007,1.600575
1733987552.000000,-0.126967,2.580991,1.696634
1733987553.000000,-0.211720,2.588571,1.838911
1733987554.000000,-0.270402,2.653087,1.714285
1733987555.000000,-0.311457,2.688394,1.580612
1733987556.000000,-0.327100,2.694175,1.556074
1733987557.000000,-0.357431,2.722035,1.700201
1733987558.000000,-0.326858,2.719996,1.747969
1733987559.000000,-0.293672,2.735716,1.789703
1733987560.000000,-0.145863,2.715792,2.072103
1733987561.000000,-0.022626,2.703418,2.366607
1733987562.000000,0.095538,2.801600,2.478164
1733987563.000000,0.175213,2.847928,2.511348
1733987564.000000,0.263342,2.877571,2.584588
1733987565.000000,0.318067,2.903427,2.693665
1733987566.000000,0.359097,2.891517,2.759893
1733987567.000000,0.408274,2.937898,2.638573
1733987568.000000,0.372206,2.968353,2.549690
1733987569.000000,0.334284,3.049278,2.312368
1733987570.000000,0.273970,3.072297,2.262266
1733987571.000000,0.188065,3.042299,2.372768
1733987572.000000,0.112722,3.051658,2.302640
1733987573.000000,-0.035997,3.105663,2.276247
1733987574.000000,-0.054951,3.134629,1.723446
1733987575.000000,-0.218515,3.104327,2.105159
1733987576.000000,-0.429596,3.033021,2.319647
1733987577.000000,-0.536448,3.109534,2.432726
1733987578.000000,-0.714735,3.031507,2.615846
1733987579.000000,-0.906984,3.014936,2.935995
1733987580.000000,-1.064329,3.000046,3.147304
1733987581.000000,-1.178817,2.943259,3.149949
1733987582.000000,-1.290777,2.913236,3.285702
1733987583.000000,-1.359704,2.897042,3.300323
1733987584.000000,-1.432627,2.751631,3.849322
1733987585.000000,-1.472111,2.680897,3.908142
1733987586.000000,-1.412984,2.496407,3.646369
1733987587.000000,-1.090418,2.394226,3.164523
1733987588.000000,-0.815192,2.415485,2.567291
1733987589.000000,-0.608377,2.320560,2.648468
1733987590.000000,-0.493758,2.261565,2.828959
1733987591.000000,-0.493719,1.915825,3.299634
1733987592.000000,-0.609217,1.760398,2.986126
1733987593.000000,-0.845076,1.589342,3.249078
1733987594.000000,-0.898285,1.560902,3.121886
1733987595.000000,-0.746885,1.605214,2.878232
1733987596.000000,-0.501128,1.860303,1.929722
1733987597.000000,-0.401063,1.749437,1.785054
1733987598.000000,-0.323527,2.022058,1.619947
1733987599.000000,-0.159571,1.750662,2.068613
1733987600.000000,-0.148899,2.009618,1.998864
