epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
1038,2206,380374.99998428,1334569174.99998,-2399886.32502136,5383105.21798837,2429746.39700451,22.5399480992403,114.028183100749,7.82540399322979,1.35855960856675,0.739652282255266,-0.28701198408166,1.57325954237721,1
1039,2206,380375.999986192,1334569175.99999,-2399885.03401722,5383105.96098932,2429746.065003,22.5399448007629,114.028168696957,7.83939399796006,1.24716088328233,0.773384748218217,-0.217515488308943,1.48352526949169,1
1040,2206,380376.999988113,1334569176.99999,-2399883.70001459,5383106.83399046,2429745.49900454,22.5399392002196,114.028153396796,7.85718120455378,1.22759204452083,0.802565888201752,-0.381804204139497,1.5155423725434,1
1041,2206,380377.999990029,1334569177.99999,-2399882.34501231,5383107.40699186,2429744.98300375,22.5399349947654,114.028139097694,7.63316373094561,1.23472789182907,0.816010923134467,-0.375731623329086,1.52695810234104,1
1042,2206,380378.999991939,1334569178.99999,-2399881.03700982,5383108.51399403,2429744.72700283,22.5399312032971,114.028123102125,7.97695847806432,1.21885610268796,0.741121192042953,-0.351631881335418,1.46918882391827,1
1043,2206,380379.999993852,1334569179.99999,-2399879.54700754,5383109.03699437,2429744.36100184,22.5399285972859,114.028107802293,7.71749007065448,1.22655273783646,0.915400511361055,-0.299856400916262,1.55958442415429,1
1044,2206,380380.999995771,1334569181.0,-2399878.10600553,5383109.54499664,2429744.28700096,22.5399284050636,114.028092996897,7.57572965285943,1.30715446257178,0.793537440230205,-0.226495109961747,1.54585073435471,1
1045,2206,380381.999997679,1334569182.0,-2399876.78500292,5383110.36999814,2429743.8480009,22.539923997181,114.028078002167,7.60659850714476,1.26031096464338,0.800376466716954,-0.389228843914775,1.54288214359032,1
1046,2206,380382.999998433,1334569183.0,-2399875.36500195,5383110.97399881,2429743.44200048,22.5399207027896,114.02806300324,7.42645462891261,1.24589505308871,0.759036084466663,-0.307183510857779,1.49088965727726,1
1047,2206,380384.000002704,1334569184.0,-2399874.00899686,5383111.47000197,2429743.2089995,22.53991910255,114.028049000021,7.24558974460336,1.16162590190725,0.729493277317293,-0.1839617742648,1.38397149971508,1
1048,2206,380385.000003447,1334569185.0,-2399872.61099547,5383112.47700264,2429742.99399879,22.5399160960566,114.028032601209,7.48689761378908,1.31456415456485,0.767098009311825,-0.351459629490569,1.56206342493466,1
1049,2206,380386.000005346,1334569186.00001,-2399871.233993,5383113.35500426,2429742.73499789,22.539913100824,114.028016899471,7.61041594147296,1.30870182090357,0.797437380684051,-0.39526662068462,1.58266943281786,1
1050,2206,380387.000007263,1334569187.00001,-2399869.98299081,5383114.36500604,2429742.53499697,22.5399100027513,114.028001793977,7.91528959128865,1.26495746049296,0.831709368582251,-0.417108002302295,1.57029835898434,1
1051,2206,380388.00000917,1334569188.00001,-2399868.6539887,5383115.14700698,2429742.19899656,22.5399066011597,114.027986898438,7.94636059326613,1.23178203985549,0.761233530520443,-0.375429861402083,1.49589807892501,1
1052,2206,380389.000011087,1334569189.00001,-2399867.3709869,5383116.00800904,2429741.67299405,22.5399013002384,114.027972098618,7.98854252175766,1.18126561514504,0.815646433597692,-0.536819917937308,1.53259361295121,1
1053,2206,380390.000013011,1334569190.00001,-2399866.0869844,5383117.39700953,2429741.28699274,22.5398954990841,114.027955199916,8.52942305206082,1.19865197551837,0.732367929660998,-0.558342448685448,1.51158050821453,1
1054,2206,380391.000014915,1334569191.00002,-2399865.06298597,5383118.0820107,2429740.53499022,22.5398885045827,114.027943396443,8.4339090400362,0.940453273178947,0.717237951520308,-0.655778740282695,1.35237879099785,1
1055,2206,380392.000016836,1334569192.00002,-2399864.00898426,5383118.74801337,2429739.70998808,22.5398810035791,114.027931401777,8.28310234391306,0.934677265747376,0.79407004615251,-0.707949028736428,1.4161075723936,1
1056,2206,380393.000018751,1334569193.00002,-2399862.82198229,5383119.3960166,2429738.96298765,22.5398743975202,114.02791829746,8.09699362310762,0.944445834217424,0.885140704112103,-0.658837924603254,1.452418469568,1
1057,2206,380394.000020668,1334569194.00002,-2399861.53197972,5383119.98701928,2429738.18998739,22.5398678999987,114.027904504236,7.81409809348998,0.981229574102179,0.932769398016546,-0.610177204953652,1.48498701961126,1
1058,2206,380395.000022579,1334569195.00002,-2399860.33898004,5383120.57002132,2429737.51398527,22.5398621000635,114.027891603963,7.59811635439586,0.884192005456559,0.94419180016184,-0.652250530837673,1.44869748843027,1
1059,2206,380396.000024502,1334569196.00002,-2399859.06397609,5383121.27402268,2429736.78598384,22.539855599455,114.027877496625,7.43343484808554,0.975707085097364,0.925541629535015,-0.659619653386891,1.49790844548182,1
1060,2206,380397.000026415,1334569197.00003,-2399857.86497375,5383122.07002285,2429736.18998401,22.5398498018227,114.027863699938,7.42554422663713,0.993892624636315,0.865126655549929,-0.605489418125385,1.45013244736861,1
1061,2206,380398.000028328,1334569198.00003,-2399856.4959716,5383122.63602736,2429735.39398131,22.5398433028248,114.027849304235,7.08303491887994,1.00259660360491,0.96591630164055,-0.659669961091731,1.540570903562,1
1062,2206,380399.000030241,1334569199.00003,-2399855.12596857,5383123.12602992,2429734.71198187,22.5398379963736,114.027835200485,6.71973626874311,1.03919821812828,0.989368361861742,-0.599639364594132,1.55510451725433,1
1063,2206,380400.000032155,1334569200.00003,-2399854.03397299,5383123.86003197,2429733.77497183,22.5398293997157,114.027822599315,6.56907126738381,0.840018953406546,0.994157724622163,-0.875955533400926,1.56884655718902,1
1064,2206,380401.000034073,1334569201.00003,-2399852.98997301,5383124.72703116,2429732.83596911,22.5398202983024,114.02780989785,6.54788663454603,0.792279333491863,0.914542622677025,-0.906728202704696,1.5120353119393,1
1065,2206,380402.000035985,1334569202.00004,-2399852.0729712,5383125.47403119,2429731.86096581,22.539811097013,114.027798798989,6.45943461164218,0.800429621643058,0.866711174772647,-0.950044728343769,1.51474777621003,1
1066,2206,380403.00003789,1334569203.00004,-2399851.31597691,5383126.02303019,2429730.89796697,22.539802396321,114.027789904577,6.26872983183132,0.609299731777485,0.796874551467786,-0.871732057704059,1.32897403825284,1
1067,2206,380404.000039808,1334569204.00004,-2399850.80798666,5383126.55203078,2429729.71796041,22.5397915979264,114.027783300215,6.0716151472171,0.33516941101192,0.773272539722994,-0.994597665862419,1.30365389260597,1
1068,2206,380405.000041761,1334569205.00004,-2399850.64399522,5383127.34702414,2429728.52895047,22.5397793986162,114.027778697312,6.22480581690858,0.114599826735311,0.578097088158114,-1.1861136222546,1.32446022534562,1
1069,2206,380406.000043696,1334569206.00004,-2399850.19699622,5383127.81003508,2429727.15395215,22.5397670965493,114.027772895696,5.92021637216147,0.086631558097544,0.80281050329378,-1.09508196300826,1.36059333996726,1
1070,2206,380407.000045611,1334569207.00005,-2399849.87999485,5383128.21003327,2429725.96995253,22.5397564035088,114.027768497745,5.68457442050105,0.112876976395375,0.72927055168452,-1.04075808301912,1.27583468236447,1
1071,2206,380408.000047523,1334569208.00005,-2399849.34499542,5383128.42404691,2429724.78495269,22.539746597396,114.027762900389,5.20967233948424,0.0964307217482806,0.98706584055698,-0.995481756235282,1.40519813004737,1
1072,2206,380409.000048281,1334569209.00005,-2399849.10600713,5383128.7460396,2429723.65595495,22.5397364997644,114.027759503881,4.95864933784028,-0.14766104364054,0.820134177842097,-0.933075015487935,1.25102071845416,1
1073,2206,380410.000052547,1334569210.00005,-2399848.62000584,5383128.84304781,2429722.4599617,22.5397269028204,114.02775480472,4.39925711964905,-0.111071093299865,0.909614063668179,-0.728877951530245,1.17089606746999,1
1074,2206,380411.000053293,1334569211.00005,-2399848.67201924,5383128.75902876,2429721.3569587,22.5397178954852,114.027755599117,3.9251338699059,-0.361008739571041,0.539473826677643,-0.774993078432273,1.01092709496522,1
1075,2206,380412.000055194,1334569212.00006,-2399849.05203357,5383128.62602367,2429720.26795554,22.5397086974818,114.027759499714,3.5384069611776,-0.608145117952998,0.428671945291241,-0.805586299115502,1.09661725615296,1
1076,2206,380413.000057102,1334569213.00006,-2399848.83002629,5383128.20405435,2429718.70394263,22.5396972997495,114.027759198812,2.49942681177865,-0.460223288002346,0.95169771505172,-1.00470468194245,1.45841198348459,1
1077,2206,380414.000057858,1334569214.00006,-2399848.62202958,5383128.79805158,2429717.526948,22.5396858981406,114.027755000798,2.47111967455869,-0.511197276983049,0.891389396977136,-0.898750583209976,1.36515578739513,1
1078,2206,380415.000062126,1334569215.00006,-2399848.65503285,5383128.97405325,2429716.42395329,22.5396760955829,114.027754597163,2.20919974488437,-0.528635207330343,0.856994777613819,-0.751955936970158,1.25671514768909,1
1079,2206,380416.000062875,1334569216.00006,-2399848.37902583,5383128.96106166,2429714.96994687,22.5396643984486,114.02775219794,1.53708640672221,-0.410748280798593,0.980551182224236,-0.845131842967162,1.35810257460084,1
1080,2206,380417.000064778,1334569217.00006,-2399848.23702939,5383129.32405958,2429713.89695475,22.5396545015775,114.027749500305,1.37860090671304,-0.453632932677463,0.919478739972967,-0.698782494207565,1.24077434091892,1
1081,2206,380418.000066684,1334569218.00007,-2399848.0100325,5383129.16907144,2429712.27694759,22.5396417997562,114.027748098306,0.541502103080741,-0.487378612888618,1.07109119542972,-0.786014334689646,1.4151299571297,1
1082,2206,380419.000068603,1334569219.00007,-2399848.14703581,5383129.25006281,2429710.98795135,22.5396305996344,114.02774899416,0.167247462914107,-0.521953890311975,0.915466215179484,-0.709301785103924,1.270284722847,1
1083,2206,380420.000070521,1334569220.00007,-2399848.31903322,5383129.55805253,2429709.76695314,22.5396191996555,114.027749302195,0.02371039353851,-0.471033897814617,0.74472991026767,-0.664587948318902,1.10370861788266,1
1084,2206,380421.00007242,1334569221.00007,-2399848.44203246,5383129.68205929,2429708.61195402,22.539609000885,114.02774990344,-0.268159305736743,-0.448128157503436,0.818514148191315,-0.635034137254239,1.12873939056587,1
1085,2206,380422.000074211,1334569222.00007,-2399848.62504265,5383129.69005305,2429707.55495717,22.5395999017102,114.027751496733,-0.597760157622675,-0.574580031402548,0.714821637020565,-0.577249011000446,1.08366443419552,1
1086,2206,380423.000076247,1334569223.00008,-2399848.52604161,5383130.37704989,2429706.5989514,22.5395898956167,114.027747898364,-0.421911738006551,-0.545558955676443,0.654295532722805,-0.637531916510696,1.06404142909456,1
1087,2206,380424.000078041,1334569224.00008,-2399848.67805578,5383130.66703869,2429705.64395353,22.5395807993076,114.027748100222,-0.486184734119434,-0.714621917022929,0.495575427927241,-0.595521241993985,1.05400428780952,1
1088,2206,380425.000080077,1334569225.00008,-2399848.87305784,5383130.49804914,2429704.52195271,22.5395717006057,114.027750500545,-0.985492629521412,-0.722148335615655,0.613592696121949,-0.590657465573323,1.11663353747063,1
1089,2206,380426.000080504,1334569226.00008,-2399848.87304147,5383131.02805092,2429703.5959476,22.5395623015725,114.027748402489,-0.893356198799383,-0.515073241067263,0.632291450138064,-0.650925599453389,1.04345438693073,1
1090,2206,380427.000085583,1334569227.00009,-2399849.05705217,5383130.88504495,2429702.7089521,22.5395550962905,114.027750602369,-1.28479556268144,-0.609402591791908,0.525085422633213,-0.559838908277141,0.980053989923787,1
1091,2206,380428.00008582,1334569228.00009,-2399848.97005294,5383130.84304796,2429701.74394908,22.5395473030101,114.027749996146,-1.72284788292416,-0.616741309566619,0.558899233709572,-0.59340756763152,1.02218918879503,1
1092,2206,380429.00008586,1334569229.00009,-2399849.05804863,5383131.54404586,2429701.088949,22.5395394996469,114.027748002688,-1.34948050006073,-0.566292952212824,0.534133933914399,-0.594042073570504,0.979220481943025,1
1093,2206,380430.000092648,1334569230.00009,-2399849.04504848,5383132.07204845,2429700.2799451,22.5395311010917,114.027745797264,-1.21906387194355,-0.523143068943408,0.5227137640459,-0.592649476134643,0.94770340891506,1
1094,2206,380431.000091554,1334569231.00009,-2399849.26506286,5383131.88304097,2429699.30995012,22.5395232982355,114.027748498906,-1.66758414518136,-0.686349619743266,0.447439080995058,-0.544915568221563,0.983976883983388,1
1095,2206,380432.0000926,1334569232.00009,-2399849.19404963,5383132.15304613,2429698.44095078,22.5395152967288,114.027746799621,-1.79962425281626,-0.535730744245246,0.498237772883327,-0.531432642303783,0.904250497353075,1
1096,2206,380433.000093348,1334569233.00009,-2399848.74102722,5383133.08204025,2429698.22497459,22.5395111967949,114.027739100025,-1.26910021682884,-0.291328658776769,0.431285286676974,-0.272180760476369,0.587334446718567,1
1097,2206,380434.000093941,1334569234.00009,-2399848.1360173,5383133.84602891,2429698.31699975,22.5395104016669,114.027730704087,-0.816867542567462,-0.184090868137007,0.307697730811827,-0.00275681662381691,0.358573481055253,1
1098,2206,380435.000094564,1334569235.00009,-2399847.90501605,5383133.88402973,2429698.13600117,22.5395090974786,114.027728502625,-0.941065313652682,-0.169722473738762,0.314259054123968,0.0122048853759101,0.357370158824062,1
1099,2206,380436.00009556,1334569236.0001,-2399848.04303616,5383133.74003347,2429697.39797409,22.5395032026287,114.027730298076,-1.29353277054336,-0.378310099075721,0.350077329146887,-0.271382016321045,0.582512545983153,1
1100,2206,380437.000097566,1334569237.0001,-2399848.23705222,5383133.64303977,2429696.32694825,22.5394943028502,114.027732404661,-1.71293597574128,-0.535012217605831,0.407481100969901,-0.530511115119922,0.856575136167829,1
1101,2206,380438.000101369,1334569238.0001,-2399848.09904208,5383133.78905559,2429695.24393291,22.5394850027556,114.027730601304,-2.0568034670871,-0.414920896040539,0.548586939246674,-0.661930129828632,0.954598594519218,1
1102,2206,380439.000106914,1334569239.00011,-2399847.97903445,5383134.85806313,2429694.32192152,22.5394741020496,114.02772530431,-1.55356433787461,-0.322147628265151,0.590441515435517,-0.734163298397126,0.995688719560485,1
1103,2206,380440.000112421,1334569240.00011,-2399848.01805716,5383135.32605119,2429693.4029312,22.5394649025608,114.027723798352,-1.4963691805218,-0.508271534349952,0.455215259058871,-0.612100921877397,0.916639745632737,1
1104,2206,380441.000116158,1334569241.00012,-2399848.07204678,5383135.29605306,2429692.48894035,22.5394572980923,114.027724396463,-1.85172150676479,-0.40260351991221,0.456850224213882,-0.513569410962682,0.796589769885687,1
1105,2206,380442.000118123,1334569242.00012,-2399848.0630437,5383135.88204091,2429691.85896815,22.5394502038081,114.027721997009,-1.60225852189773,-0.36981566343016,0.34639161877701,-0.269621489882467,0.573974325456887,1
1106,2206,380443.00011911,1334569243.00012,-2399848.00602718,5383136.28402794,2429691.6420082,22.5394472036896,114.027719899578,-1.36775657143364,-0.228102152988296,0.234741555365955,0.0687569322615682,0.334457330234435,1
1107,2206,380444.000119738,1334569244.00012,-2399848.05002059,5383136.98802771,2429691.42400412,22.5394430976609,114.02771750355,-0.84089447252642,-0.171853878984585,0.231553521153803,0.0343112902162376,0.290392929523217,1
1108,2206,380445.000120346,1334569245.00012,-2399847.89401182,5383137.65003278,2429691.24099604,22.5394396981822,114.027713497947,-0.411259835714401,-0.0981407155729364,0.272540717974463,-0.0329393390633314,0.291539093545159,1
1109,2206,380446.000121116,1334569246.00012,-2399847.72001842,5383138.39702679,2429691.11099726,22.5394364974826,114.027708996248,0.103625984030367,-0.152033651803983,0.221316411988379,-0.0227052348112915,0.269463751150503,1
