epoch,split,week,tow,time_gps_s,obs_count,obs_count_ls_gate,coarse_ok,coarse_iter,coarse_rx_x_m,coarse_rx_y_m,coarse_rx_z_m,coarse_cb_m,gt_lat_deg,gt_lon_deg,gt_h_m,speed_mps,is_static
132,train,2206,379469.000248745,1334568269.00025,23,22,1,2,-2399706.043298919,5383198.465867847,2429730.7691948176,-74571.3335114076,22.5395088042349,114.026167600112,6.08698364204483,0.017846839018434,1
133,train,2206,379470.000250659,1334568270.00025,23,22,1,2,-2399706.156438111,5383198.606757235,2429730.707756504,-75145.26053143776,22.539508301624,114.026167704628,6.07499944241486,0.014378932655565,1
134,train,2206,379471.000252572,1334568271.00025,23,22,1,2,-2399706.62937059,5383199.146790144,2429730.8829078358,-75718.86579312843,22.5395079009215,114.026167396534,6.06974067008182,0.0245708201381824,1
135,train,2206,379472.000254487,1334568272.00025,23,22,1,2,-2399707.150121915,5383199.953992044,2429731.0573407635,-76292.41677840106,22.5395075042502,114.026167201732,6.08688305683572,0.0207981503464042,1
136,train,2206,379473.000256402,1334568273.00026,23,22,1,2,-2399707.5386510952,5383200.511691301,2429731.079961624,-76866.20991184132,22.5395064017408,114.026166996557,6.02365471824678,0.0174848747839008,1
137,train,2206,379474.000258317,1334568274.00026,23,22,1,2,-2399707.6754857134,5383200.839455765,2429731.2242105016,-77440.13822490956,22.5395057967915,114.0261666952,6.02593325159695,0.0107724254508072,1
138,train,2206,379475.000260233,1334568275.00026,23,22,1,2,-2399707.825076945,5383201.170181863,2429731.2074577343,-78014.06230038714,22.5395053008036,114.026166404762,6.02783658812024,0.0120487512783168,1
139,train,2206,379476.000262151,1334568276.00026,23,23,1,2,-2399697.0618445757,5383197.70379976,2429738.11482613,-78584.9285493425,22.5395049994678,114.026166201406,6.01693225058948,0.0130592855350113,1
140,train,2206,379477.000264067,1334568277.00026,23,23,1,2,-2399697.64278294,5383198.090655476,2429737.6798319486,-79159.24519870499,22.539504702734,114.026166097956,5.98393135664652,0.0132263634848288,1
141,train,2206,379478.000265983,1334568278.00027,23,23,1,2,-2399697.967508344,5383198.286482488,2429736.936887216,-79733.74756780651,22.5395044005614,114.026166105011,5.95499185005026,0.0286138526168661,1
142,train,2206,379479.000267898,1334568279.00027,23,23,1,2,-2399698.2830767655,5383198.538167427,2429736.7487771455,-80307.88695192077,22.5395041969829,114.026166102771,5.97278672367159,0.0219531198068915,1
143,train,2206,379480.000269813,1334568280.00027,23,23,1,2,-2399698.9188098772,5383198.927802587,2429736.465307015,-80881.8971394549,22.5395042031443,114.026166102447,6.00505581251135,0.0122507954715291,1
144,train,2206,379481.000271727,1334568281.00027,23,23,1,2,-2399699.6789240222,5383199.378062382,2429736.290933542,-81455.73951815093,22.5395043004197,114.026165996326,6.05997374513038,0.0159277659048671,1
145,train,2206,379482.000273641,1334568282.00027,23,23,1,2,-2399699.8375221244,5383200.003717732,2429735.9842883786,-82029.6934636983,22.5395044975555,114.026165996757,6.12476670775678,0.0107861692020196,1
146,train,2206,379483.000275555,1334568283.00028,23,23,1,2,-2399699.9000810357,5383200.398608195,2429735.8244680734,-82603.68616959627,22.5395043961641,114.026165899945,6.12834059109792,0.0100679800542165,1
147,train,2206,379484.00027747,1334568284.00028,23,23,1,2,-2399700.2739067506,5383200.951657602,2429735.845699028,-83177.48611899077,22.5395045019188,114.026165897803,6.14969142544173,0.0136368046140536,1
148,train,2206,379485.000279385,1334568285.00028,23,23,1,2,-2399700.595645507,5383201.411270287,2429736.3869992136,-83751.0972751276,22.5395045952432,114.02616590241,6.18740042660515,0.0127953683651352,1
149,train,2206,379486.000281301,1334568286.00028,24,23,1,2,-2399700.7294350304,5383201.477353948,2429737.070790159,-84324.82240663451,22.5395045990847,114.026165897378,6.19681204321649,0.0171333553652198,1
150,train,2206,379487.000283215,1334568287.00028,24,23,1,2,-2399700.7901137657,5383201.604849979,2429737.259302585,-84898.92836603623,22.5395046996251,114.026165994943,6.21693987886856,0.0104850928785381,1
151,train,2206,379488.00028513,1334568288.00029,24,23,1,2,-2399700.450556413,5383201.295708688,2429737.3661019453,-85473.31029688759,22.5395047970515,114.026166097637,6.21703219033278,0.0122544379029101,1
152,train,2206,379489.000287045,1334568289.00029,24,23,1,2,-2399700.183781208,5383200.639448647,2429737.68207208,-86047.63597127568,22.5395049982859,114.026166300998,6.22334085521919,0.00960167418559804,1
153,train,2206,379490.00028896,1334568290.00029,24,24,1,3,-2399709.7403700664,5383214.794077425,2429741.086328865,-86611.00566425896,22.5395049007149,114.026166399739,6.21546039785008,0.00851083035976024,1
154,train,2206,379491.000290874,1334568291.00029,24,24,1,2,-2399709.793913895,5383214.586706843,2429741.0919959373,-87185.27199506038,22.5395044946799,114.026166297034,6.20118407782111,0.00566967931713939,1
155,train,2206,379492.000292789,1334568292.00029,24,24,1,2,-2399709.718954504,5383213.7580492515,2429741.5010209135,-87759.5044845799,22.5395039981779,114.026166205355,6.16669958516275,0.00810861880046641,1
156,train,2206,379493.000294705,1334568293.00029,24,24,1,2,-2399709.6301425733,5383212.442208758,2429742.37618485,-88333.5364880571,22.5395040015819,114.026165797348,6.20231360306527,0.00804664268613271,1
157,train,2206,379494.000296616,1334568294.0003,24,24,1,2,-2399709.811793999,5383211.330192212,2429743.9329765826,-88906.89912752547,22.539503799742,114.026165598275,6.2613882609515,0.0130493289240115,1
158,train,2206,379495.000298531,1334568295.0003,24,24,1,2,-2399709.7558912593,5383210.566067872,2429744.1759221223,-89480.9942791629,22.539503401731,114.026165402399,6.28671071870867,0.0256538346828524,1
159,train,2206,379496.000300446,1334568296.0003,23,23,1,2,-2399702.515925752,5383217.262693356,2429723.7052482567,-90066.91192723242,22.5395028965803,114.026165198505,6.31974971363636,0.040856624513654,1
160,train,2206,379497.000302361,1334568297.0003,24,24,1,3,-2399715.1936852275,5383205.353622043,2429759.8982939394,-90620.24802971001,22.5395029036114,114.026165002094,6.41700784945582,0.0424824426960027,1
161,train,2206,379498.000304277,1334568298.0003,24,24,1,2,-2399714.1696636546,5383205.000533276,2429759.2016601004,-91195.36605125634,22.5395029028664,114.026164902406,6.51633810212693,0.0467474085236461,1
162,train,2206,379499.000306193,1334568299.00031,24,24,1,2,-2399712.173605198,5383205.9920790605,2429755.1043963074,-91772.28610079068,22.5395025999084,114.026164905507,6.58673938588919,0.0276137711323287,1
163,train,2206,379500.000308109,1334568300.00031,24,24,1,2,-2399709.9939014097,5383206.728716986,2429750.918379945,-92349.25781631634,22.5395027960702,114.026164802706,6.70918316530736,0.0525685930084358,1
164,train,2206,379501.000310024,1334568301.00031,23,23,1,2,-2399699.6424468653,5383215.591497535,2429722.852498277,-92939.87896925562,22.5395027984138,114.02616489847,6.80769091680756,0.0541333155453073,1
165,train,2206,379502.000311941,1334568302.00031,24,24,1,2,-2399707.0343055483,5383208.192929972,2429744.3684444707,-93501.81954391641,22.5395023993435,114.026165000519,6.84894930251357,0.0462679916807089,1
166,train,2206,379503.000313855,1334568303.00031,24,24,1,2,-2399706.593321836,5383208.580630475,2429742.7864961866,-94076.94637003753,22.5395024044727,114.026165097556,6.91801412149426,0.0485420487155529,1
167,train,2206,379504.000315771,1334568304.00032,23,23,1,2,-2399699.54195765,5383216.212218556,2429722.3954737145,-94662.43359335046,22.5395022033173,114.026165099159,6.94560042350438,0.0386161450884039,1
168,train,2206,379505.000317687,1334568305.00032,24,24,1,2,-2399708.717542344,5383208.419627386,2429747.389480105,-95222.04265433294,22.5395018033031,114.02616530242,6.93493756588142,0.0370582214132146,1
169,train,2206,379506.000319601,1334568306.00032,24,24,1,2,-2399706.560843505,5383209.154194149,2429743.0924795424,-95799.06089118244,22.5395018011896,114.026165501817,6.93289168061438,0.0287088983515663,1
170,train,2206,379507.000321518,1334568307.00032,24,23,1,2,-2399709.9270783747,5383210.937658435,2429744.4359902986,-96370.46685135055,22.5395018010678,114.026165703264,6.92510334200832,0.0270112477428129,1
171,train,2206,379508.000323432,1334568308.00032,24,24,1,2,-2399705.7033003643,5383209.1911320565,2429741.4775878065,-96948.54566850972,22.5395013988736,114.026165900945,6.87850343383606,0.0197068223155731,1
172,train,2206,379509.000325346,1334568309.00033,24,24,1,2,-2399705.240071171,5383208.760417656,2429740.1871897015,-97523.7711479445,22.5395010948438,114.026166000862,6.84223453725751,0.0142735984895443,1
173,train,2206,379510.000327262,1334568310.00033,24,24,1,2,-2399705.5094729946,5383208.758514549,2429739.456973167,-98098.25294590133,22.539500499268,114.026166098207,6.75331284445828,0.0149366161496925,1
174,train,2206,379511.000329177,1334568311.00033,24,24,1,2,-2399706.140384239,5383209.181146569,2429738.8154033236,-98672.34100234939,22.5394999027458,114.026166197158,6.70116715958261,0.0184568150820926,1
175,train,2206,379512.000331092,1334568312.00033,24,24,1,2,-2399707.597960198,5383210.819769717,2429738.7521914123,-99245.51805214342,22.5394992993428,114.026166401184,6.60651452457278,0.0106116355693441,1
176,train,2206,379513.000333009,1334568313.00033,24,24,1,2,-2399708.136270773,5383211.203736537,2429738.7478853143,-99819.16067666135,22.5394988031711,114.026166402662,6.53281001739847,0.0171495289858029,1
177,train,2206,379514.000334924,1334568314.00033,24,24,1,2,-2399708.057408389,5383210.777408318,2429738.596955113,-100393.55194379656,22.5394983051074,114.026166497012,6.45178931185224,0.0169085885410431,1
178,train,2206,379515.000336837,1334568315.00034,24,24,1,2,-2399709.300412639,5383212.875984012,2429738.873783478,-100966.06093063808,22.5394978029984,114.026166598112,6.38749952577942,0.012523435720649,1
179,train,2206,379516.000338755,1334568316.00034,25,25,1,2,-2399709.345344626,5383212.026605966,2429739.016022411,-101540.56105671094,22.539497499636,114.026166597994,6.28583286087686,0.015971006195266,1
180,train,2206,379517.000340671,1334568317.00034,25,25,1,2,-2399709.4548852034,5383212.481027167,2429738.7716713585,-102114.45359310205,22.5394974970945,114.026166699841,6.26824615234575,0.00675182879687837,1
181,train,2206,379518.000342586,1334568318.00034,25,25,1,2,-2399708.815304824,5383211.932847118,2429738.59182025,-102688.98837847092,22.5394974999811,114.026166801258,6.293564434514,0.005393321207715,1
182,train,2206,379519.000344501,1334568319.00034,25,25,1,2,-2399708.7018770333,5383212.607954335,2429738.9014113597,-103262.48812715082,22.5394979018135,114.026166600879,6.3115737263248,0.021038843000045,1
183,train,2206,379520.000346416,1334568320.00035,25,25,1,2,-2399707.732663025,5383212.327314798,2429738.713459733,-103836.96675072279,22.5394982035239,114.026166601109,6.30411569212435,0.0273466456200262,1
184,train,2206,379521.000348333,1334568321.00035,25,25,1,2,-2399707.813816081,5383212.663293769,2429738.800364514,-104410.91474181472,22.5394983986983,114.026166899673,6.26508454565521,0.0331640526985983,1
185,train,2206,379522.000350248,1334568322.00035,25,25,1,2,-2399707.440137574,5383212.5250498755,2429738.5885987985,-104985.42365040397,22.5394988010744,114.026167197174,6.24380955393321,0.0132648854544029,1
186,train,2206,379523.000352163,1334568323.00035,25,24,1,2,-2399700.381978372,5383202.519765056,2429736.2136115893,-105567.30961791496,22.5394993039242,114.026167401605,6.25572846577281,0.0113312899511226,1
187,train,2206,379524.000354078,1334568324.00035,25,23,1,2,-2399711.7612871923,5383207.858131216,2429730.7835060223,-106142.44037791755,22.5394997965749,114.026167698893,6.25993410501391,0.0177127283777054,1
188,train,2206,379525.000355992,1334568325.00036,25,23,1,2,-2399712.602795484,5383208.835614227,2429731.4685754073,-106715.41697849534,22.5395000993417,114.026167797625,6.27045750713363,0.0119738550613061,1
189,train,2206,379526.000357909,1334568326.00036,25,24,1,2,-2399717.8466836396,5383215.951356401,2429733.5756568373,-107283.96572618402,22.539500499058,114.02616800249,6.33337581177869,0.0134342287416111,1
190,train,2206,379527.000359824,1334568327.00036,26,25,1,2,-2399718.382122161,5383216.754181389,2429733.99850003,-107857.43241764783,22.5395008983978,114.026168099836,6.38856541348364,0.014187280237383,1
191,train,2206,379528.000361737,1334568328.00036,26,25,1,2,-2399718.602053922,5383217.064229148,2429734.0688808383,-108431.37229699458,22.5395013052679,114.026168102197,6.46783622716172,0.0169296796235826,1
192,train,2206,379529.000363652,1334568329.00036,26,25,1,2,-2399717.924428186,5383216.482306224,2429733.545374903,-109006.30000124493,22.5395018004337,114.026168302884,6.55745835134094,0.0121046973564711,1
193,train,2206,379530.000365568,1334568330.00037,26,25,1,2,-2399716.427012563,5383215.40225624,2429732.329536609,-109582.17403400182,22.5395021957736,114.026168397022,6.63719770908905,0.0190324001341506,1
194,train,2206,379531.000367483,1334568331.00037,26,25,1,2,-2399716.1357337297,5383214.94573765,2429731.7153272885,-110157.02561908323,22.539502397064,114.02616859568,6.71914918603957,0.0197614409895068,1
195,train,2206,379532.000369397,1334568332.00037,26,24,1,2,-2399711.724499777,5383219.496221264,2429715.439904699,-110741.28768014339,22.5395027992767,114.026168799694,6.8674902129519,0.0219415045632819,1
196,train,2206,379533.000371311,1334568333.00037,26,24,1,2,-2399711.5050341105,5383218.709644484,2429715.2091812766,-111315.9856698793,22.5395028040842,114.026168798295,6.90794748471164,0.0239974630727696,1
197,train,2206,379534.000373225,1334568334.00037,26,24,1,2,-2399711.6876016315,5383218.495704459,2429715.235209724,-111890.13581686684,22.5395032974817,114.026168795525,7.01108818834938,0.0167390084813563,1
198,train,2206,379535.000375139,1334568335.00038,26,24,1,2,-2399711.5410819775,5383217.780080993,2429715.2753002075,-112464.49446239116,22.5395036958964,114.026168798734,7.10304606298717,0.0162689687017202,1
199,train,2206,379536.000377054,1334568336.00038,26,24,1,2,-2399711.91182125,5383218.068155042,2429715.5736153685,-113038.22577798303,22.5395040047405,114.026168802263,7.15890651914265,0.0151048991309503,1
200,train,2206,379537.000378968,1334568337.00038,26,25,1,2,-2399717.6577866385,5383213.523307421,2429734.4404595234,-113600.4073251365,22.5395042990219,114.026168797019,7.20299976555738,0.0201552212521772,1
201,train,2206,379538.000380883,1334568338.00038,25,25,1,2,-2399717.6714369874,5383213.312041758,2429734.694512148,-114174.46676674925,22.5395045990545,114.026168903571,7.22207632999918,0.015652115218245,1
202,train,2206,379539.000382798,1334568339.00038,25,25,1,2,-2399717.1941449405,5383213.286728224,2429734.01935987,-114749.23279841828,22.5395046951028,114.026169100942,7.23036109075975,0.0128784938277554,1
203,train,2206,379540.000384716,1334568340.00038,25,25,1,2,-2399715.087697148,5383211.515452012,2429732.6209817687,-115325.70938845453,22.5395049986364,114.026169199787,7.23024615390595,0.0184681561400425,1
204,train,2206,379541.000386632,1334568341.00039,25,25,1,2,-2399714.764085225,5383211.320697381,2429732.371050496,-115900.38400386552,22.5395052001206,114.026169296596,7.23126300664328,0.0357871899682024,1
205,train,2206,379542.000388547,1334568342.00039,26,25,1,2,-2399713.9202312063,5383210.230286573,2429732.1388932196,-116475.49867207702,22.5395054028153,114.026169500178,7.21631256913653,0.0277056332720062,1
206,train,2206,379543.000390462,1334568343.00039,25,25,1,2,-2399713.360704009,5383209.372990858,2429731.9001546027,-117050.30855116644,22.539505496704,114.026169701072,7.16778044321025,0.0159635658044939,1
207,train,2206,379544.000392379,1334568344.00039,25,25,1,2,-2399712.9979328765,5383208.769840336,2429731.5841540573,-117625.01443401448,22.5395056998191,114.026169996944,7.10054285772865,0.021312045714238,1
208,train,2206,379545.000394296,1334568345.00039,25,25,1,2,-2399711.842104793,5383207.618774343,2429730.9072776707,-118200.36780760197,22.5395057028564,114.026170301935,7.00320397117666,0.00780438481005923,1
209,train,2206,379546.000396212,1334568346.0004,25,25,1,2,-2399710.409534982,5383207.337726824,2429729.7682805695,-118775.88895075062,22.539505396106,114.026170605004,6.88678355526758,0.0302587298286685,1
210,train,2206,379547.000398126,1334568347.0004,25,25,1,2,-2399709.8705451903,5383207.513447675,2429729.3062146064,-119350.33826236262,22.5395057031302,114.02617060039,6.86747310437262,0.0324877434406493,1
211,train,2206,379548.000400041,1334568348.0004,25,25,1,2,-2399709.9749839706,5383207.707955986,2429729.2411674145,-119924.33456386527,22.5395058970055,114.026170601558,6.85747790620286,0.0257792178198537,1
212,train,2206,379549.000401957,1334568349.0004,25,25,1,2,-2399709.9852553485,5383207.836947118,2429729.072169738,-120498.46076595606,22.5395058001193,114.026170796151,6.8389851005521,0.0111816954861488,1
213,train,2206,379550.000403872,1334568350.0004,25,25,1,2,-2399710.2643071585,5383208.103664101,2429729.127517795,-121072.3683175372,22.5395059023506,114.026171002294,6.85865812217272,0.0130054424335314,1
214,train,2206,379551.000405785,1334568351.00041,25,25,1,2,-2399709.9956790474,5383208.030738299,2429729.0845615314,-121646.70655672692,22.5395058029557,114.026171298723,6.8225658414639,0.0366870704239567,1
215,train,2206,379552.000407701,1334568352.00041,26,26,1,2,-2399707.495741539,5383207.9276461275,2429732.1424528905,-122218.75500141336,22.5395059018855,114.026171702331,6.83529543294624,0.0419559563103195,1
216,train,2206,379553.000409617,1334568353.00041,26,26,1,2,-2399708.0513530853,5383207.816966193,2429731.765122778,-122793.24073059675,22.5395065018252,114.02617189724,6.91523168282845,0.0148247496333555,1
217,train,2206,379554.000411532,1334568354.00041,26,26,1,2,-2399708.16633983,5383208.019671171,2429731.669246155,-123367.36387442506,22.5395070007882,114.026172102851,7.00644703483281,0.0351625675011161,1
218,train,2206,379555.000413445,1334568355.00041,26,26,1,2,-2399708.4079561145,5383207.725038284,2429731.5707961693,-123941.66665047477,22.5395070990089,114.026172200943,7.07154163448458,0.0450693831191656,1
219,train,2206,379556.000415358,1334568356.00042,26,26,1,2,-2399708.776345049,5383207.626283002,2429731.629737147,-124515.68582033717,22.5395071048946,114.026172202345,7.12997297455287,0.0305401849467607,1
